Estimator,MSE,seconds,dataset.kwargs.dataset,logging_policy.kwargs.temperature,target_policy.kwargs.temperature
DRos \ensuremath{\tt PAS{\text -}IF},1.4348919869461268e-05,8.496401071548462,ecoli,-1,-10
DRps Original Tuning/Theory,1.4435223261152304e-05,0.1229784488677978,ecoli,-1,-10
DRps \ensuremath{\tt OCV_{IPS}},1.4545651622420262e-05,1.7103986740112305,ecoli,-1,-10
DRps \ensuremath{\tt OCV_{DR}},1.5105392352679416e-05,4.087197780609131,ecoli,-1,-10
DRps \textsc{Slope},1.4435223261152304e-05,0.0902409553527832,ecoli,-1,-10
DRps \ensuremath{\tt PAS{\text -}IF},1.4435223261152304e-05,9.162052392959597,ecoli,-1,-10
IPS-$\lambda$ Original Tuning/Theory,1.611887936654721e-07,0.0186789035797119,ecoli,-1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},1.4516850969859962e-07,1.0840599536895752,ecoli,-1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},1.4967072648955545e-07,2.4448130130767822,ecoli,-1,-10
IPS-$\lambda$ \textsc{Slope},0.0024976677624005,0.0436697006225585,ecoli,-1,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0006631243545281,7.371152877807617,ecoli,-1,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},2.542836973180993e-07,0.5114586353302002,ecoli,-1,-10
GroupIPS \ensuremath{\tt OCV_{DR}},4.46849918027748e-05,1.029512643814087,ecoli,-1,-10
GroupIPS \textsc{Slope},1.3748704147984976e-05,0.0287990570068359,ecoli,-1,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},1.3748704147984976e-05,10.821939706802368,ecoli,-1,-10
Everything \ensuremath{\tt OCV_{IPS}},7.172620444323636e-05,11.341760158538818,ecoli,-1,-10
Everything \ensuremath{\tt OCV_{DR}},0.0004454864378938,24.33889532089233,ecoli,-1,-10
Everything \ensuremath{\tt PAS{\text -}IF},1.3748704147984976e-05,16.0488920211792,ecoli,-1,-10
TruncatedIPS Original Tuning/Theory,0.0495950129586054,0.0060343742370605,ecoli,-3,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.0495950129586054,2.03892183303833,ecoli,-3,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.0495950129586054,5.57999062538147,ecoli,-3,10
TruncatedIPS \textsc{Slope},0.3437774902479162,0.0220394134521484,ecoli,-3,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.3885290326045459,10.698225498199465,ecoli,-3,10
\textsc{Switch}-DR Original Tuning/Theory,0.0085258296749128,0.2673680782318115,ecoli,-3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.0075158710972498,1.322457790374756,ecoli,-3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.0078045634651325,4.715470314025879,ecoli,-3,10
\textsc{Switch}-DR \textsc{Slope},0.0078091409403882,0.0912742614746093,ecoli,-3,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0078053861591389,6.996400833129883,ecoli,-3,10
CAB \ensuremath{\tt OCV_{IPS}},0.0167853028109177,2.510905742645264,ecoli,-3,10
CAB \ensuremath{\tt OCV_{DR}},0.0193905199261298,3.6554224491119385,ecoli,-3,10
CAB \textsc{Slope},0.0192895466611955,0.0753488540649414,ecoli,-3,10
CAB \ensuremath{\tt PAS{\text -}IF},0.0167853028109177,5.973439931869507,ecoli,-3,10
DRos Original Tuning/Theory,0.0211896892522861,0.1697402000427246,ecoli,-3,10
DRos \ensuremath{\tt OCV_{IPS}},0.0081928613035353,1.1157112121582031,ecoli,-3,10
DRos \ensuremath{\tt OCV_{DR}},0.0077717987329841,3.9498214721679688,ecoli,-3,10
DRos \textsc{Slope},0.0078015842098611,0.1681811809539795,ecoli,-3,10
DRos \ensuremath{\tt PAS{\text -}IF},0.0077265023681992,6.326487302780151,ecoli,-3,10
DRps Original Tuning/Theory,0.01106898329485,0.1301195621490478,ecoli,-3,10
DRps \ensuremath{\tt OCV_{IPS}},0.0077762453315659,1.6265654563903809,ecoli,-3,10
DRps \ensuremath{\tt OCV_{DR}},0.01106898329485,3.9296584129333496,ecoli,-3,10
DRps \textsc{Slope},0.007794795328471,0.1135449409484863,ecoli,-3,10
DRps \ensuremath{\tt PAS{\text -}IF},0.007794795328471,7.2773756980896,ecoli,-3,10
IPS-$\lambda$ Original Tuning/Theory,0.0064420913520968,0.021324872970581,ecoli,-3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},0.0651670965376841,0.7763471603393555,ecoli,-3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.0651670965376841,2.327898979187012,ecoli,-3,10
IPS-$\lambda$ \textsc{Slope},0.3686478659986271,0.028470754623413,ecoli,-3,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.3831283769600753,6.953155994415283,ecoli,-3,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0112131539600504,0.4777989387512207,ecoli,-3,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.1142167813788248,0.8054752349853516,ecoli,-3,10
GroupIPS \textsc{Slope},0.1142167813788248,0.0217728614807128,ecoli,-3,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0105622512306432,8.760417222976685,ecoli,-3,10
Everything \ensuremath{\tt OCV_{IPS}},0.0154030264601647,8.512514114379883,ecoli,-3,10
Everything \ensuremath{\tt OCV_{DR}},0.1359668193989481,25.67744445800781,ecoli,-3,10
Everything \ensuremath{\tt PAS{\text -}IF},0.3793021768931414,7.181427955627441,ecoli,-3,10
TruncatedIPS Original Tuning/Theory,3.0082569348826785e-06,0.0076420307159423,ecoli,-3,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},6.558829777206795e-06,0.8722281455993652,ecoli,-3,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},7.286660467184779e-05,3.046919822692871,ecoli,-3,-10
TruncatedIPS \textsc{Slope},0.000157454259155,0.0288758277893066,ecoli,-3,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},3.0082569348826785e-06,7.382328033447266,ecoli,-3,-10
\textsc{Switch}-DR Original Tuning/Theory,6.264718467939208e-06,0.0717160701751709,ecoli,-3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},1.4832707625868716e-05,1.427675724029541,ecoli,-3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},6.163831304017036e-06,2.0552978515625,ecoli,-3,-10
\textsc{Switch}-DR \textsc{Slope},8.214279424076613e-06,0.0305156707763671,ecoli,-3,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},6.163831304017036e-06,8.100812673568726,ecoli,-3,-10
CAB \ensuremath{\tt OCV_{IPS}},1.7064524587591507e-05,1.731722354888916,ecoli,-3,-10
CAB \ensuremath{\tt OCV_{DR}},6.332561056730415e-06,4.313646554946899,ecoli,-3,-10
CAB \textsc{Slope},2.882384695243368e-06,0.1026287078857421,ecoli,-3,-10
CAB \ensuremath{\tt PAS{\text -}IF},6.144888332887035e-05,6.13431978225708,ecoli,-3,-10
DRos Original Tuning/Theory,7.604816019598741e-06,0.0430617332458496,ecoli,-3,-10
DRos \ensuremath{\tt OCV_{IPS}},6.450471700336114e-06,0.5942037105560303,ecoli,-3,-10
DRos \ensuremath{\tt OCV_{DR}},1.192479147846269e-05,3.237509489059448,ecoli,-3,-10
DRos \textsc{Slope},8.21209335489585e-06,0.0830855369567871,ecoli,-3,-10
DRos \ensuremath{\tt PAS{\text -}IF},7.627486439880152e-06,7.17807674407959,ecoli,-3,-10
DRps Original Tuning/Theory,8.214279424076613e-06,0.1128315925598144,ecoli,-3,-10
DRps \ensuremath{\tt OCV_{IPS}},8.441414737761398e-06,1.7489924430847168,ecoli,-3,-10
DRps \ensuremath{\tt OCV_{DR}},9.608456373996187e-06,3.6909990310668954,ecoli,-3,-10
DRps \textsc{Slope},8.214279424076613e-06,0.1294705867767334,ecoli,-3,-10
DRps \ensuremath{\tt PAS{\text -}IF},8.236982233075952e-06,11.773778200149536,ecoli,-3,-10
IPS-$\lambda$ Original Tuning/Theory,3.2161760841291203e-06,0.0194664001464843,ecoli,-3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},3.050029170377915e-06,1.5066468715667725,ecoli,-3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},6.198294789465875e-06,3.075814008712769,ecoli,-3,-10
IPS-$\lambda$ \textsc{Slope},0.0026513181609408,0.0672163963317871,ecoli,-3,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0005106607670715,11.30721116065979,ecoli,-3,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},2.6498550492337952e-05,0.6071381568908691,ecoli,-3,-10
GroupIPS \ensuremath{\tt OCV_{DR}},8.758718448019333e-05,0.925635576248169,ecoli,-3,-10
GroupIPS \textsc{Slope},8.758718448019333e-05,0.0222485065460205,ecoli,-3,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},8.758718448019333e-05,10.321154594421388,ecoli,-3,-10
Everything \ensuremath{\tt OCV_{IPS}},6.195931679366143e-05,10.614112377166748,ecoli,-3,-10
Everything \ensuremath{\tt OCV_{DR}},0.0001128534209362,20.34939193725586,ecoli,-3,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.0008982925854477,12.672605752944946,ecoli,-3,-10
TruncatedIPS Original Tuning/Theory,1.826603138823765e-05,0.0006918907165527,glass,3,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.0079157570570642,0.9818365573883056,glass,3,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.0079157570570642,2.857668161392212,glass,3,10
TruncatedIPS \textsc{Slope},0.0396259307465839,0.0225520133972167,glass,3,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.0079157570570642,5.148643493652344,glass,3,10
\textsc{Switch}-DR Original Tuning/Theory,0.002736661883877,0.0941762924194336,glass,3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.000176936989777,5.086450576782227,glass,3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.002736661883877,7.8853700160980225,glass,3,10
\textsc{Switch}-DR \textsc{Slope},0.0001767622227936,0.1900246143341064,glass,3,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0001043704872873,7.871704578399658,glass,3,10
CAB \ensuremath{\tt OCV_{IPS}},3.269133520560406e-07,2.8847827911376958,glass,3,10
CAB \ensuremath{\tt OCV_{DR}},4.321312153353122e-05,4.818816900253296,glass,3,10
CAB \textsc{Slope},1.8832446504575015e-05,0.0772385597229003,glass,3,10
CAB \ensuremath{\tt PAS{\text -}IF},0.001321852855386,7.206324100494385,glass,3,10
DRos Original Tuning/Theory,0.0001768433460712,0.1250081062316894,glass,3,10
DRos \ensuremath{\tt OCV_{IPS}},0.0001646040090649,2.8147647380828857,glass,3,10
DRos \ensuremath{\tt OCV_{DR}},0.0001768433460712,5.184894323348999,glass,3,10
DRos \textsc{Slope},0.0001768433460712,0.100632905960083,glass,3,10
DRos \ensuremath{\tt PAS{\text -}IF},0.0004448700967278,9.315081357955933,glass,3,10
DRps Original Tuning/Theory,0.0001769051381,0.1197359561920166,glass,3,10
DRps \ensuremath{\tt OCV_{IPS}},0.0005645308844304,3.09167742729187,glass,3,10
DRps \ensuremath{\tt OCV_{DR}},0.0005497381375407,6.095747709274292,glass,3,10
DRps \textsc{Slope},0.0001769051381,0.1279070377349853,glass,3,10
DRps \ensuremath{\tt PAS{\text -}IF},0.0005663540213914,8.189704418182373,glass,3,10
IPS-$\lambda$ Original Tuning/Theory,1.4644622596503967e-06,0.0065474510192871,glass,3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},3.5022231477524616e-08,1.18593168258667,glass,3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.0331208658032506,3.639720678329468,glass,3,10
IPS-$\lambda$ \textsc{Slope},0.0305679068659599,0.0608816146850585,glass,3,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.005999641576476,8.923437118530273,glass,3,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0026356315892283,0.5337338447570801,glass,3,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0327743768722127,0.9473831653594972,glass,3,10
GroupIPS \textsc{Slope},0.0327741120865289,0.017496109008789,glass,3,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0327741120865289,9.159132480621338,glass,3,10
Everything \ensuremath{\tt OCV_{IPS}},1.8903692240147303e-05,15.51150918006897,glass,3,10
Everything \ensuremath{\tt OCV_{DR}},0.0001768115504994,25.522920846939087,glass,3,10
Everything \ensuremath{\tt PAS{\text -}IF},0.0079157570570642,5.899628162384033,glass,3,10
TruncatedIPS Original Tuning/Theory,0.0010544374101131,0.0043556690216064,glass,3,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.001331359731138,1.7426490783691406,glass,3,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.0010544374101131,4.1859424114227295,glass,3,-10
TruncatedIPS \textsc{Slope},0.0014069727076601,0.0911469459533691,glass,3,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.0010544374101131,8.95118761062622,glass,3,-10
\textsc{Switch}-DR Original Tuning/Theory,0.0002985321288,0.2139861583709716,glass,3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.000213197198597,4.055759906768799,glass,3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.0002029166601352,5.82716965675354,glass,3,-10
\textsc{Switch}-DR \textsc{Slope},0.0002104472001099,0.167917251586914,glass,3,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0002985321288,7.104569435119629,glass,3,-10
CAB \ensuremath{\tt OCV_{IPS}},0.0010858679244835,3.0389389991760254,glass,3,-10
CAB \ensuremath{\tt OCV_{DR}},0.0010956649019971,4.108004808425903,glass,3,-10
CAB \textsc{Slope},0.0010724643019936,0.0746073722839355,glass,3,-10
CAB \ensuremath{\tt PAS{\text -}IF},0.0010724643019936,7.788865089416504,glass,3,-10
DRos Original Tuning/Theory,0.0002760444334559,0.0923693180084228,glass,3,-10
DRos \ensuremath{\tt OCV_{IPS}},0.0002097722043399,2.398716926574707,glass,3,-10
DRos \ensuremath{\tt OCV_{DR}},0.0002294052467028,5.076908826828003,glass,3,-10
DRos \textsc{Slope},0.0002099071258948,0.0992863178253173,glass,3,-10
DRos \ensuremath{\tt PAS{\text -}IF},0.0003661678196545,6.446686029434204,glass,3,-10
DRps Original Tuning/Theory,0.0002827741184676,0.0857987403869628,glass,3,-10
DRps \ensuremath{\tt OCV_{IPS}},0.0002827741184676,1.936900615692139,glass,3,-10
DRps \ensuremath{\tt OCV_{DR}},0.0003349534383311,3.83013367652893,glass,3,-10
DRps \textsc{Slope},0.0002138721276369,0.0899326801300048,glass,3,-10
DRps \ensuremath{\tt PAS{\text -}IF},0.0003349534383311,5.723268508911133,glass,3,-10
IPS-$\lambda$ Original Tuning/Theory,0.0010507554720936,0.0064084529876708,glass,3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},0.001022704959116,0.6603832244873047,glass,3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.0004481843364787,3.250086545944214,glass,3,-10
IPS-$\lambda$ \textsc{Slope},1.105216512356967e-05,0.0567386150360107,glass,3,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0557097648757262,7.038473606109619,glass,3,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0004430026111334,0.3429234027862549,glass,3,-10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0004430026111334,0.6012566089630127,glass,3,-10
GroupIPS \textsc{Slope},3.824532542718636e-06,0.0118389129638671,glass,3,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0140661455499388,7.8702027797698975,glass,3,-10
Everything \ensuremath{\tt OCV_{IPS}},0.0012620250442272,13.788583993911743,glass,3,-10
Everything \ensuremath{\tt OCV_{DR}},0.001116050665135,30.393319845199585,glass,3,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.0464194581917082,8.214259386062622,glass,3,-10
TruncatedIPS Original Tuning/Theory,0.000104275873165,0.0004444122314453,glass,1,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.02769745870372,0.6892507076263428,glass,1,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.000104275873165,3.078500747680664,glass,1,10
TruncatedIPS \textsc{Slope},0.0879581250810163,0.0259444713592529,glass,1,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.0470414760280964,5.864783763885498,glass,1,10
\textsc{Switch}-DR Original Tuning/Theory,0.0020287294129421,0.0848853588104248,glass,1,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.0012232458590624,1.916508197784424,glass,1,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.0012409705246922,3.8689799308776855,glass,1,10
\textsc{Switch}-DR \textsc{Slope},0.0012211030951149,0.0708351135253906,glass,1,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0020287294129421,5.690277338027954,glass,1,10
CAB \ensuremath{\tt OCV_{IPS}},1.0007956170596352e-05,2.105366945266724,glass,1,10
CAB \ensuremath{\tt OCV_{DR}},6.272241888556233e-05,5.660542011260986,glass,1,10
CAB \textsc{Slope},8.682170736176983e-05,0.1374986171722412,glass,1,10
CAB \ensuremath{\tt PAS{\text -}IF},8.682170736176983e-05,5.679726600646973,glass,1,10
DRos Original Tuning/Theory,0.0011550908443118,0.1353282928466797,glass,1,10
DRos \ensuremath{\tt OCV_{IPS}},0.0012205264951689,0.6864621639251709,glass,1,10
DRos \ensuremath{\tt OCV_{DR}},0.0002233984737964,2.035215377807617,glass,1,10
DRos \textsc{Slope},0.0012188613766221,0.046621561050415,glass,1,10
DRos \ensuremath{\tt PAS{\text -}IF},0.0011716366720086,7.692011833190918,glass,1,10
DRps Original Tuning/Theory,0.0010982722499506,0.2357711791992187,glass,1,10
DRps \ensuremath{\tt OCV_{IPS}},0.0012145453644967,2.680921792984009,glass,1,10
DRps \ensuremath{\tt OCV_{DR}},0.0011983957526089,7.587262153625488,glass,1,10
DRps \textsc{Slope},0.0012173494324165,0.2429456710815429,glass,1,10
DRps \ensuremath{\tt PAS{\text -}IF},0.0006125993102613,8.350899457931519,glass,1,10
IPS-$\lambda$ Original Tuning/Theory,0.0004510072505978,0.0065360069274902,glass,1,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},0.0001061308862754,0.9254546165466307,glass,1,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.0306478131537834,3.686891794204712,glass,1,10
IPS-$\lambda$ \textsc{Slope},0.0924686574043777,0.0550165176391601,glass,1,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0505809769050318,7.584104776382446,glass,1,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0805369209876092,0.4918079376220703,glass,1,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0805369209876092,0.899247407913208,glass,1,10
GroupIPS \textsc{Slope},0.0805369209876092,0.0143320560455322,glass,1,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0805369209876092,8.634445905685425,glass,1,10
Everything \ensuremath{\tt OCV_{IPS}},0.0001061308862754,10.537690877914429,glass,1,10
Everything \ensuremath{\tt OCV_{DR}},0.0011393716540198,32.32872128486633,glass,1,10
Everything \ensuremath{\tt PAS{\text -}IF},0.02769745870372,6.302975177764893,glass,1,10
TruncatedIPS Original Tuning/Theory,8.253742124528493e-07,0.0030515193939208,glass,1,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.0002415629419907,0.8650953769683838,glass,1,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.0013914502503104,1.8525526523590088,glass,1,-10
TruncatedIPS \textsc{Slope},0.0013914502503104,0.0423071384429931,glass,1,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},8.253742124528493e-07,4.951138019561768,glass,1,-10
\textsc{Switch}-DR Original Tuning/Theory,0.008214507972855,0.0894219875335693,glass,1,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.0131121147344008,3.3809800148010254,glass,1,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.0129272120977175,5.665693283081055,glass,1,-10
\textsc{Switch}-DR \textsc{Slope},0.0128590726373806,0.1066052913665771,glass,1,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0128079392461326,8.868573665618896,glass,1,-10
CAB \ensuremath{\tt OCV_{IPS}},3.876175987990611e-05,3.390024423599243,glass,1,-10
CAB \ensuremath{\tt OCV_{DR}},2.5722387512699504e-06,5.681943655014038,glass,1,-10
CAB \textsc{Slope},6.576311022360495e-07,0.0893290042877197,glass,1,-10
CAB \ensuremath{\tt PAS{\text -}IF},0.0073451565221337,9.392793893814089,glass,1,-10
DRos Original Tuning/Theory,0.0088645775689229,0.1920015811920166,glass,1,-10
DRos \ensuremath{\tt OCV_{IPS}},0.0082648178255651,3.9643380641937256,glass,1,-10
DRos \ensuremath{\tt OCV_{DR}},0.0128232320620796,6.568031072616577,glass,1,-10
DRos \textsc{Slope},0.0128239775430856,0.1219253540039062,glass,1,-10
DRos \ensuremath{\tt PAS{\text -}IF},0.0128245708248552,8.60046935081482,glass,1,-10
DRps Original Tuning/Theory,0.0088048155790553,0.1592054367065429,glass,1,-10
DRps \ensuremath{\tt OCV_{IPS}},0.0127724583518367,4.012076377868652,glass,1,-10
DRps \ensuremath{\tt OCV_{DR}},0.0082673574774302,6.691904306411743,glass,1,-10
DRps \textsc{Slope},0.0127842080342282,0.118640661239624,glass,1,-10
DRps \ensuremath{\tt PAS{\text -}IF},0.0127842080342282,7.816080570220947,glass,1,-10
IPS-$\lambda$ Original Tuning/Theory,6.5445594339405e-07,0.0070888996124267,glass,1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},3.755621424061514e-07,1.0763421058654783,glass,1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},3.7626174788663094e-07,3.590933561325073,glass,1,-10
IPS-$\lambda$ \textsc{Slope},0.007212615468035,0.0412256717681884,glass,1,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0224948798518666,6.221359968185425,glass,1,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0001507515801091,0.6667845249176025,glass,1,-10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0070501983419455,0.8731808662414551,glass,1,-10
GroupIPS \textsc{Slope},0.0104897330687848,0.016141653060913,glass,1,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0001507515801091,6.592236757278442,glass,1,-10
Everything \ensuremath{\tt OCV_{IPS}},8.253742124528493e-07,16.51671075820923,glass,1,-10
Everything \ensuremath{\tt OCV_{DR}},0.0011764903873276,35.81972670555115,glass,1,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.0139254563394857,10.353594303131104,glass,1,-10
TruncatedIPS Original Tuning/Theory,0.0082468354271975,0.0012722015380859,glass,0,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.0082468354271975,1.4660038948059082,glass,0,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.0515451593859402,4.241523027420044,glass,0,10
TruncatedIPS \textsc{Slope},0.0934585129874539,0.0095071792602539,glass,0,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.0719485557250897,7.270412683486938,glass,0,10
\textsc{Switch}-DR Original Tuning/Theory,0.0051630055729756,0.0710883140563964,glass,0,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.0056775493304246,1.035023212432861,glass,0,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.0053183618488913,4.673229694366455,glass,0,10
\textsc{Switch}-DR \textsc{Slope},0.0053235449103954,0.0960254669189453,glass,0,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0051630055729756,7.979369878768921,glass,0,10
CAB \ensuremath{\tt OCV_{IPS}},0.008496144483498,1.694382667541504,glass,0,10
CAB \ensuremath{\tt OCV_{DR}},0.0088710947481288,4.5544962882995605,glass,0,10
CAB \textsc{Slope},0.0084200575008555,0.0995442867279052,glass,0,10
CAB \ensuremath{\tt PAS{\text -}IF},0.0142026475000463,7.412846803665161,glass,0,10
DRos Original Tuning/Theory,0.0053173945656356,0.141143798828125,glass,0,10
DRos \ensuremath{\tt OCV_{IPS}},0.0053240847498522,1.177774429321289,glass,0,10
DRos \ensuremath{\tt OCV_{DR}},0.0018158807621995,4.4614622592926025,glass,0,10
DRos \textsc{Slope},0.0053173945656356,0.0714154243469238,glass,0,10
DRos \ensuremath{\tt PAS{\text -}IF},0.00540832213706,7.130812168121338,glass,0,10
DRps Original Tuning/Theory,0.005151046888683,0.1215364933013916,glass,0,10
DRps \ensuremath{\tt OCV_{IPS}},0.0052756416997,1.5972535610198977,glass,0,10
DRps \ensuremath{\tt OCV_{DR}},0.0052026077299793,5.904651880264282,glass,0,10
DRps \textsc{Slope},0.0053147093090042,0.0975139141082763,glass,0,10
