Estimator,MSE,seconds,regret,dataset.eval_model_split
\ensuremath{\tt OCV_{DR}},0.0042531950364281,0.0263299942016601,0.0,10
\textsc{Slope},0.0042531950364281,0.0014929771423339,0.0,10
\ensuremath{\tt PAS{\text -}IF},0.0814807145177501,4.041138887405396,0.077227519481322,10
IPS,0.0002539697350693,0.0011224746704101,0.0,20
DM,0.0253600173476836,0.0019381046295166,0.0251060476126142,20
DR,0.0253581984837657,0.0011646747589111,0.0251042287486964,20
\ensuremath{\tt OCV_{IPS}},0.0002539697350693,0.133397102355957,0.0,20
\ensuremath{\tt OCV_{DR}},0.0002539697350693,0.1561744213104248,0.0,20
\textsc{Slope},0.0002539697350693,0.0046212673187255,0.0,20
\ensuremath{\tt PAS{\text -}IF},0.0253600173476836,4.673220157623291,0.0251060476126142,20
IPS,0.0013250094000133,0.0003156661987304,0.0,50
DM,0.0515333778976945,0.0029878616333007,0.0502083684976811,50
DR,0.0515256642547193,0.0006523132324218,0.050200654854706,50
\ensuremath{\tt OCV_{IPS}},0.0013250094000133,0.0442111492156982,0.0,50
\ensuremath{\tt OCV_{DR}},0.0515333778976945,0.1148927211761474,0.0502083684976811,50
\textsc{Slope},0.0013250094000133,0.0021109580993652,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0515333778976945,3.671575307846069,0.0502083684976811,50
IPS,0.0001652706810876,0.0003316402435302,0.000110937431456,100
DM,5.433324963163752e-05,0.0029695034027099,0.0,100
DR,5.541070447370381e-05,0.0006635189056396,1.077454842066297e-06,100
\ensuremath{\tt OCV_{IPS}},0.0001652706810876,0.0661532878875732,0.000110937431456,100
\ensuremath{\tt OCV_{DR}},0.0001652706810876,0.2033765316009521,0.000110937431456,100
\textsc{Slope},5.433324963163752e-05,0.0067446231842041,0.0,100
\ensuremath{\tt PAS{\text -}IF},0.0001652706810876,4.831901550292969,0.000110937431456,100
IPS,0.000244757118863,0.0003762245178222,0.0,200
DM,0.0159703749501835,0.00315523147583,0.0157256178313205,200
DR,0.0155065547514851,0.0007288455963134,0.0152617976326221,200
\ensuremath{\tt OCV_{IPS}},0.000244757118863,0.0773217678070068,0.0,200
\ensuremath{\tt OCV_{DR}},0.0155065547514851,0.3189990520477295,0.0152617976326221,200
\textsc{Slope},0.000244757118863,0.0057215690612792,0.0,200
\ensuremath{\tt PAS{\text -}IF},0.0159703749501835,5.390519142150879,0.0157256178313205,200
IPS,0.0001161171721439,0.0005156993865966,5.947781870996132e-06,500
DM,0.0009974708564527,0.0034480094909667,0.0008873014661798,500
DR,0.0001101693902729,0.0009300708770751,0.0,500
\ensuremath{\tt OCV_{IPS}},0.0001161171721439,0.0859236717224121,5.947781870996132e-06,500
\ensuremath{\tt OCV_{DR}},0.0009974708564527,0.1716659069061279,0.0008873014661798,500
\textsc{Slope},0.0009974708564527,0.0051236152648925,0.0008873014661798,500
\ensuremath{\tt PAS{\text -}IF},0.0001161171721439,5.907047510147095,5.947781870996132e-06,500
IPS,1.5147292801103665e-06,0.0007500648498535,0.0,1000
DM,0.0020207433399156,0.0039224624633789,0.0020192286106355,1000
DR,8.597749610378032e-05,0.0012812614440917,8.446276682366996e-05,1000
\ensuremath{\tt OCV_{IPS}},1.5147292801103665e-06,0.122025728225708,0.0,1000
\ensuremath{\tt OCV_{DR}},1.5147292801103665e-06,0.1936807632446289,0.0,1000
\textsc{Slope},8.597749610378032e-05,0.00738525390625,8.446276682366996e-05,1000
\ensuremath{\tt PAS{\text -}IF},0.0020207433399156,10.07077407836914,0.0020192286106355,1000
IPS,4.897614698522299e-05,0.0181412696838378,4.712793065784834e-05,2000
DM,0.001568298560009,0.0092957019805908,0.0015664503436816,2000
DR,1.848216327374646e-06,0.0034165382385253,0.0,2000
\ensuremath{\tt OCV_{IPS}},4.897614698522299e-05,0.2485191822052002,4.712793065784834e-05,2000
\ensuremath{\tt OCV_{DR}},4.897614698522299e-05,0.4457418918609619,4.712793065784834e-05,2000
\textsc{Slope},1.848216327374646e-06,0.0202672481536865,0.0,2000
\ensuremath{\tt PAS{\text -}IF},0.001568298560009,11.251843452453612,0.0015664503436816,2000
IPS,1.801826361844078e-05,0.0037562847137451,0.0,5000
DM,0.0013446364013,0.0160460472106933,0.0013266181376815,5000
DR,3.075756652792734e-05,0.0065779685974121,1.2739302909486556e-05,5000
\ensuremath{\tt OCV_{IPS}},3.075756652792734e-05,0.4187901020050049,1.2739302909486556e-05,5000
\ensuremath{\tt OCV_{DR}},1.801826361844078e-05,0.6967623233795166,0.0,5000
\textsc{Slope},3.075756652792734e-05,0.0437355041503906,1.2739302909486556e-05,5000
\ensuremath{\tt PAS{\text -}IF},0.0013446364013,12.586263418197632,0.0013266181376815,5000
IPS,0.0004534074117986,0.0003185272216796,0.0,10
DM,0.0009112969798337,0.0002622604370117,0.000457889568035,10
DR,0.0009112969798337,0.0003237724304199,0.000457889568035,10
\ensuremath{\tt OCV_{IPS}},0.0004534074117986,0.0188210010528564,0.0,10
\ensuremath{\tt OCV_{DR}},0.0009112969798337,0.0209214687347412,0.000457889568035,10
\textsc{Slope},0.0009112969798337,0.001786470413208,0.000457889568035,10
\ensuremath{\tt PAS{\text -}IF},0.0009112969798337,5.178573846817017,0.000457889568035,10
IPS,0.0002132896476193,0.0003747940063476,0.0,20
DM,0.002681662255368,0.0016796588897705,0.0024683726077487,20
DR,0.0026807942194014,0.0005016326904296,0.0024675045717821,20
\ensuremath{\tt OCV_{IPS}},0.002681662255368,0.0234925746917724,0.0024683726077487,20
\ensuremath{\tt OCV_{DR}},0.0002132896476193,0.0534858703613281,0.0,20
\textsc{Slope},0.002681662255368,0.0025644302368164,0.0024683726077487,20
\ensuremath{\tt PAS{\text -}IF},0.0002132896476193,3.618641376495361,0.0,20
IPS,4.024936224184829e-05,0.0003492832183837,0.0,50
DM,0.0044483736215061,0.002842903137207,0.0044081242592643,50
DR,0.0044519182528317,0.0007500648498535,0.0044116688905899,50
\ensuremath{\tt OCV_{IPS}},4.024936224184829e-05,0.0642614364624023,0.0,50
\ensuremath{\tt OCV_{DR}},4.024936224184829e-05,0.1124591827392578,0.0,50
\textsc{Slope},0.0044483736215061,0.0034890174865722,0.0044081242592643,50
\ensuremath{\tt PAS{\text -}IF},0.0044483736215061,3.571920394897461,0.0044081242592643,50
IPS,0.0001002621303212,0.0003643035888671,0.0,100
DM,0.0143461933664789,0.0031940937042236,0.0142459312361577,100
DR,0.0143361933046603,0.0007781982421875,0.0142359311743391,100
\ensuremath{\tt OCV_{IPS}},0.0001002621303212,0.0690939426422119,0.0,100
\ensuremath{\tt OCV_{DR}},0.0143461933664789,0.1336977481842041,0.0142459312361577,100
\textsc{Slope},0.0001002621303212,0.0024857521057128,0.0,100
\ensuremath{\tt PAS{\text -}IF},0.0143461933664789,3.815714120864868,0.0142459312361577,100
IPS,4.327220618110522e-05,0.0003974437713623,0.0,200
DM,0.0003382816272269,0.0081562995910644,0.0002950094210458,200
DR,0.0002156560218362,0.0007615089416503,0.0001723838156551,200
\ensuremath{\tt OCV_{IPS}},4.327220618110522e-05,0.1745185852050781,0.0,200
\ensuremath{\tt OCV_{DR}},4.327220618110522e-05,0.3261229991912842,0.0,200
\textsc{Slope},0.0003382816272269,0.0162432193756103,0.0002950094210458,200
\ensuremath{\tt PAS{\text -}IF},0.0003382816272269,4.112149000167847,0.0002950094210458,200
IPS,0.0001061803590428,0.0005085468292236,0.0,500
DM,0.0029781742775054,0.0035464763641357,0.0028719939184625,500
DR,0.0011535133035641,0.0009510517120361,0.0010473329445212,500
\ensuremath{\tt OCV_{IPS}},0.0001061803590428,0.1672618389129638,0.0,500
\ensuremath{\tt OCV_{DR}},0.0029781742775054,0.2032880783081054,0.0028719939184625,500
\textsc{Slope},0.0001061803590428,0.0032696723937988,0.0,500
\ensuremath{\tt PAS{\text -}IF},0.0029781742775054,5.716389417648315,0.0028719939184625,500
IPS,3.258497454652499e-05,0.0007312297821044,0.0,1000
DM,0.002909647973924,0.0038478374481201,0.0028770629993775,1000
DR,0.0004326524084896,0.0012924671173095,0.0004000674339431,1000
\ensuremath{\tt OCV_{IPS}},3.258497454652499e-05,0.0949478149414062,0.0,1000
\ensuremath{\tt OCV_{DR}},0.0004326524084896,0.2904083728790283,0.0004000674339431,1000
\textsc{Slope},0.0004326524084896,0.0071179866790771,0.0004000674339431,1000
\ensuremath{\tt PAS{\text -}IF},0.002909647973924,8.902327060699463,0.0028770629993775,1000
IPS,5.551088014048749e-06,0.0116314888000488,0.0,2000
DM,0.0021183291000808,0.0122621059417724,0.0021127780120667,2000
DR,1.2763469808249876e-05,0.0020327568054199,7.212381794201127e-06,2000
\ensuremath{\tt OCV_{IPS}},5.551088014048749e-06,0.294497013092041,0.0,2000
\ensuremath{\tt OCV_{DR}},5.551088014048749e-06,0.4628100395202636,0.0,2000
\textsc{Slope},1.2763469808249876e-05,0.0214555263519287,7.212381794201127e-06,2000
\ensuremath{\tt PAS{\text -}IF},0.0021183291000808,9.851558685302734,0.0021127780120667,2000
IPS,6.31514434510924e-06,0.0028328895568847,0.0,5000
DM,0.0016302765489519,0.0096664428710937,0.0016239614046068,5000
DR,2.307865252784957e-05,0.0042190551757812,1.6763508182740333e-05,5000
\ensuremath{\tt OCV_{IPS}},2.307865252784957e-05,0.2215273380279541,1.6763508182740333e-05,5000
\ensuremath{\tt OCV_{DR}},6.31514434510924e-06,0.3764162063598633,0.0,5000
\textsc{Slope},2.307865252784957e-05,0.0244643688201904,1.6763508182740333e-05,5000
\ensuremath{\tt PAS{\text -}IF},0.0016302765489519,13.189241886138916,0.0016239614046068,5000
IPS,0.0012098761193077,0.0002813339233398,0.0008874884273718,10
DM,0.0003223876919359,0.0011889934539794,0.0,10
DR,0.0003224690112336,0.000403881072998,8.131929769773957e-08,10
\ensuremath{\tt OCV_{IPS}},0.0003223876919359,0.0197505950927734,0.0,10
\ensuremath{\tt OCV_{DR}},0.0012098761193077,0.0256650447845459,0.0008874884273718,10
\textsc{Slope},0.0003223876919359,0.002122163772583,0.0,10
\ensuremath{\tt PAS{\text -}IF},0.0003224690112336,3.5480892658233643,8.131929769773957e-08,10
IPS,0.0041143266477766,0.0003178119659423,0.0037314220201886,20
DM,0.0003831918007525,0.0012133121490478,2.8717316449529493e-07,20
DR,0.000382904627588,0.0055277347564697,0.0,20
\ensuremath{\tt OCV_{IPS}},0.0041143266477766,0.0635962486267089,0.0037314220201886,20
\ensuremath{\tt OCV_{DR}},0.0003831918007525,0.0971183776855468,2.8717316449529493e-07,20
\textsc{Slope},0.0003831918007525,0.0151922702789306,2.8717316449529493e-07,20
\ensuremath{\tt PAS{\text -}IF},0.000382904627588,4.630747556686401,0.0,20
IPS,0.00033725844652,0.000359296798706,1.9406961924296158e-05,50
DM,0.0003178514845957,0.0021336078643798,0.0,50
DR,0.0003180102680171,0.000586986541748,1.5878342140012054e-07,50
\ensuremath{\tt OCV_{IPS}},0.00033725844652,0.0466177463531494,1.9406961924296158e-05,50
\ensuremath{\tt OCV_{DR}},0.0003180102680171,0.083465576171875,1.5878342140012054e-07,50
\textsc{Slope},0.0003178514845957,0.0030734539031982,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.00033725844652,3.897094488143921,1.9406961924296158e-05,50
IPS,0.0001632039935404,0.0003690719604492,0.0,100
DM,0.0127684404419478,0.0025842189788818,0.0126052364484074,100
DR,0.0127629375256383,0.0006446838378906,0.0125997335320978,100
\ensuremath{\tt OCV_{IPS}},0.0001632039935404,0.068899393081665,0.0,100
\ensuremath{\tt OCV_{DR}},0.0127684404419478,0.1600749492645263,0.0126052364484074,100
\textsc{Slope},0.0001632039935404,0.0057485103607177,0.0,100
\ensuremath{\tt PAS{\text -}IF},0.0127684404419478,4.160171031951904,0.0126052364484074,100
IPS,0.0001600953902313,0.0006835460662841,0.0,200
DM,0.0174737476836561,0.006227970123291,0.0173136522934247,200
DR,0.0170016150733851,0.0010478496551513,0.0168415196831537,200
\ensuremath{\tt OCV_{IPS}},0.0001600953902313,0.1579689979553222,0.0,200
\ensuremath{\tt OCV_{DR}},0.0170016150733851,0.309420108795166,0.0168415196831537,200
\textsc{Slope},0.0001600953902313,0.0056817531585693,0.0,200
\ensuremath{\tt PAS{\text -}IF},0.0174737476836561,4.640410900115967,0.0173136522934247,200
IPS,8.406111672256012e-06,0.0005478858947753,0.0,500
DM,0.0012142554509539,0.0034823417663574,0.0012058493392817,500
DR,1.1652509300291932e-05,0.000993013381958,3.2463976280359195e-06,500
\ensuremath{\tt OCV_{IPS}},8.406111672256012e-06,0.0851659774780273,0.0,500
\ensuremath{\tt OCV_{DR}},8.406111672256012e-06,0.1767420768737793,0.0,500
\textsc{Slope},1.1652509300291932e-05,0.0053229331970214,3.2463976280359195e-06,500
\ensuremath{\tt PAS{\text -}IF},0.0012142554509539,5.462152719497681,0.0012058493392817,500
IPS,6.071150934331119e-06,0.0007522106170654,5.9832186849360165e-06,1000
DM,0.0013488423229284,0.0173964500427246,0.001348754390679,1000
DR,8.793224939510258e-08,0.0013356208801269,0.0,1000
\ensuremath{\tt OCV_{IPS}},6.071150934331119e-06,0.2131187915802002,5.9832186849360165e-06,1000
\ensuremath{\tt OCV_{DR}},6.071150934331119e-06,0.255436897277832,5.9832186849360165e-06,1000
\textsc{Slope},8.793224939510258e-08,0.008103609085083,0.0,1000
\ensuremath{\tt PAS{\text -}IF},0.0013488423229284,9.345126152038574,0.001348754390679,1000
IPS,5.489962427572328e-06,0.0011813640594482,0.0,2000
DM,0.0024823514403342,0.0048069953918457,0.0024768614779066,2000
DR,3.531185082514108e-05,0.0019848346710205,2.9821888397568755e-05,2000
\ensuremath{\tt OCV_{IPS}},5.489962427572328e-06,0.2803170680999756,0.0,2000
\ensuremath{\tt OCV_{DR}},5.489962427572328e-06,0.4852945804595947,0.0,2000
\textsc{Slope},3.531185082514108e-05,0.011019229888916,2.9821888397568755e-05,2000
\ensuremath{\tt PAS{\text -}IF},0.0024823514403342,12.32600164413452,0.0024768614779066,2000
IPS,1.2359283426606064e-05,0.0024466514587402,2.7018797133710342e-06,5000
DM,0.0014494894142835,0.0083892345428466,0.0014398320105703,5000
DR,9.65740371323503e-06,0.0040366649627685,0.0,5000
\ensuremath{\tt OCV_{IPS}},1.2359283426606064e-05,0.2708654403686523,2.7018797133710342e-06,5000
\ensuremath{\tt OCV_{DR}},9.65740371323503e-06,0.3830633163452148,0.0,5000
\textsc{Slope},9.65740371323503e-06,0.0618085861206054,0.0,5000
\ensuremath{\tt PAS{\text -}IF},0.0014494894142835,16.10912775993347,0.0014398320105703,5000
IPS,0.0025028661049049,0.0002822875976562,0.0,10
DM,0.0069279535523503,0.0007593631744384,0.0044250874474453,10
DR,0.006926365479182,0.000352144241333,0.004423499374277,10
\ensuremath{\tt OCV_{IPS}},0.0025028661049049,0.0250778198242187,0.0,10
\ensuremath{\tt OCV_{DR}},0.006926365479182,0.0283923149108886,0.004423499374277,10
\textsc{Slope},0.0069279535523503,0.0018775463104248,0.0044250874474453,10
\ensuremath{\tt PAS{\text -}IF},0.0025028661049049,4.118732213973999,0.0,10
IPS,0.0005206494239969,0.0005037784576416,0.0,20
DM,0.0156110832538617,0.0020875930786132,0.0150904338298647,20
DR,0.0156091609546038,0.0007705688476562,0.0150885115306069,20
\ensuremath{\tt OCV_{IPS}},0.0005206494239969,0.0650293827056884,0.0,20
\ensuremath{\tt OCV_{DR}},0.0005206494239969,0.1052391529083252,0.0,20
\textsc{Slope},0.0156110832538617,0.0047180652618408,0.0150904338298647,20
\ensuremath{\tt PAS{\text -}IF},0.0005206494239969,3.705466508865357,0.0,20
IPS,0.0002878099237577,0.0003502368927001,0.0,50
DM,0.0140931640160991,0.0028858184814453,0.0138053540923414,50
DR,0.0140980968112303,0.0006406307220458,0.0138102868874726,50
\ensuremath{\tt OCV_{IPS}},0.0002878099237577,0.0628571510314941,0.0,50
\ensuremath{\tt OCV_{DR}},0.0002878099237577,0.1013190746307373,0.0,50
\textsc{Slope},0.0002878099237577,0.0022041797637939,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0002878099237577,4.855175495147705,0.0,50
IPS,1.4007392987925262e-05,0.0003309249877929,0.0,100
DM,0.000433506692114,0.0029594898223876,0.0004194992991261,100
DR,0.0004353416884216,0.000662088394165,0.0004213342954336,100
\ensuremath{\tt OCV_{IPS}},1.4007392987925262e-05,0.0624065399169921,0.0,100
\ensuremath{\tt OCV_{DR}},1.4007392987925262e-05,0.1358809471130371,0.0,100
\textsc{Slope},0.000433506692114,0.0035066604614257,0.0004194992991261,100
\ensuremath{\tt PAS{\text -}IF},1.4007392987925262e-05,4.963410139083862,0.0,100
IPS,0.0001018652053932,0.0006699562072753,0.0,200
DM,0.0007083352562854,0.0059783458709716,0.0006064700508921,200
DR,0.00078030804513,0.0019173622131347,0.0006784428397367,200
\ensuremath{\tt OCV_{IPS}},0.0001018652053932,0.0999908447265625,0.0,200
\ensuremath{\tt OCV_{DR}},0.0001018652053932,0.166846752166748,0.0,200
\textsc{Slope},0.0007083352562854,0.0050618648529052,0.0006064700508921,200
\ensuremath{\tt PAS{\text -}IF},0.0001018652053932,4.489026069641113,0.0,200
IPS,1.7129979474653523e-05,0.000720739364624,0.0,500
DM,0.0016479911537672,0.0034823417663574,0.0016308611742925,500
DR,0.0001875753644003,0.0009796619415283,0.0001704453849257,500
\ensuremath{\tt OCV_{IPS}},1.7129979474653523e-05,0.08648681640625,0.0,500
\ensuremath{\tt OCV_{DR}},1.7129979474653523e-05,0.1680567264556884,0.0,500
\textsc{Slope},0.0001875753644003,0.0052556991577148,0.0001704453849257,500
\ensuremath{\tt PAS{\text -}IF},0.0016479911537672,5.863204956054688,0.0016308611742925,500
IPS,4.504976266380575e-05,0.00115966796875,0.0,1000
DM,0.001964199556513,0.0071666240692138,0.0019191497938492,1000
DR,0.0001253736294127,0.0023438930511474,8.032386674895335e-05,1000
\ensuremath{\tt OCV_{IPS}},4.504976266380575e-05,0.1999542713165283,0.0,1000
\ensuremath{\tt OCV_{DR}},4.504976266380575e-05,0.3724668025970459,0.0,1000
\textsc{Slope},0.0001253736294127,0.0139260292053222,8.032386674895335e-05,1000
\ensuremath{\tt PAS{\text -}IF},0.001964199556513,10.251612663269045,0.0019191497938492,1000
IPS,5.849493718481041e-07,0.0011751651763916,0.0,2000
DM,0.0024883786907062,0.0047707557678222,0.0024877937413344,2000
DR,5.911634037464865e-05,0.002162218093872,5.8531391002800544e-05,2000
\ensuremath{\tt OCV_{IPS}},5.849493718481041e-07,0.2486214637756347,0.0,2000
\ensuremath{\tt OCV_{DR}},5.849493718481041e-07,0.5014123916625977,0.0,2000
\textsc{Slope},5.911634037464865e-05,0.0281634330749511,5.8531391002800544e-05,2000
\ensuremath{\tt PAS{\text -}IF},0.0024883786907062,11.029946565628052,0.0024877937413344,2000
IPS,4.567115319929606e-09,0.0039939880371093,0.0,5000
DM,0.0018019195008389,0.0165839195251464,0.0018019149337235,5000
DR,1.8251988623590312e-06,0.0058813095092773,1.8206317470391016e-06,5000
\ensuremath{\tt OCV_{IPS}},1.8251988623590312e-06,0.4287691116333008,1.8206317470391016e-06,5000
\ensuremath{\tt OCV_{DR}},4.567115319929606e-09,0.7369725704193115,0.0,5000
\textsc{Slope},1.8251988623590312e-06,0.0459520816802978,1.8206317470391016e-06,5000
\ensuremath{\tt PAS{\text -}IF},0.0018019195008389,19.102781534194943,0.0018019149337235,5000
IPS,0.0020647942754338,0.0005195140838623,0.0,10
DM,0.004131231905409,0.0008814334869384,0.0020664376299752,10
DR,0.0041317481291933,0.0005877017974853,0.0020669538537594,10
\ensuremath{\tt OCV_{IPS}},0.0041317481291933,0.0428752899169921,0.0020669538537594,10
\ensuremath{\tt OCV_{DR}},0.004131231905409,0.0569624900817871,0.0020664376299752,10
\textsc{Slope},0.004131231905409,0.0036873817443847,0.0020664376299752,10
\ensuremath{\tt PAS{\text -}IF},0.0020647942754338,3.322136163711548,0.0,10
IPS,0.000127908948455,0.0044105052947998,0.0,20
DM,0.0158602709160215,0.0017516613006591,0.0157323619675664,20
DR,0.0158606384227612,0.0118095874786376,0.0157327294743061,20
\ensuremath{\tt OCV_{IPS}},0.000127908948455,0.1517975330352783,0.0,20
\ensuremath{\tt OCV_{DR}},0.000127908948455,0.2254245281219482,0.0,20
\textsc{Slope},0.0158602709160215,0.0358598232269287,0.0157323619675664,20
\ensuremath{\tt PAS{\text -}IF},0.0158602709160215,4.300804615020752,0.0157323619675664,20
IPS,0.0037146730809362,0.0005443096160888,0.0031904176890751,50
DM,0.000524255391861,0.0022528171539306,0.0,50
DR,0.0005260704512558,0.0008058547973632,1.815059394784835e-06,50
\ensuremath{\tt OCV_{IPS}},0.0037146730809362,0.0795748233795166,0.0031904176890751,50
\ensuremath{\tt OCV_{DR}},0.0005260704512558,0.17753267288208,1.815059394784835e-06,50
\textsc{Slope},0.000524255391861,0.0050914287567138,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0037146730809362,4.130437612533569,0.0031904176890751,50
IPS,0.0001276370621522,0.0004889965057373,0.0,100
DM,0.0046794957489456,0.0033676624298095,0.0045518586867934,100
DR,0.0046602612825653,0.0007367134094238,0.0045326242204131,100
