Estimator,MSE,seconds,"dataset.kwargs[""dataset""]"
IPS,0.0250184071386688,0.0002524852752685547,glass
DM,0.05282472644598791,0.0021448135375976562,glass
DR,0.056402815911752495,0.00042939186096191406,glass
\ensuremath{\tt OCV_{DM}},0.05282472644598791,0.08325839042663574,glass
IPS,0.0019200264916760927,0.010623931884765625,letter
DM,0.140653651836482,0.028021812438964844,letter
DR,0.00045691455668311795,0.016577482223510742,letter
\ensuremath{\tt OCV_{DM}},0.140653651836482,0.7334167957305908,letter
IPS,0.0005827963907280324,0.0019278526306152344,optdigits
DM,0.01890367038415665,0.01145482063293457,optdigits
DR,0.00023328982703544094,0.007146120071411133,optdigits
\ensuremath{\tt OCV_{DM}},0.01890367038415665,0.3120388984680176,optdigits
IPS,0.0008250814389169439,0.0009627342224121094,page-blocks
DM,0.0011416592623786617,0.0026984214782714844,page-blocks
DR,5.855756202096061e-07,0.0012454986572265625,page-blocks
\ensuremath{\tt OCV_{DM}},0.0011416592623786617,0.11115121841430664,page-blocks
IPS,0.0011554923787345684,0.0023889541625976562,pendigits
DM,0.05161836373818767,0.008793354034423828,pendigits
DR,0.00018830672937006574,0.0059719085693359375,pendigits
\ensuremath{\tt OCV_{DM}},0.05161836373818767,0.28821563720703125,pendigits
IPS,0.000276100758698002,0.0011377334594726562,satimage
DM,0.015383241692183051,0.004075765609741211,satimage
DR,9.589720618326303e-06,0.002010822296142578,satimage
\ensuremath{\tt OCV_{DM}},0.015383241692183051,0.19777655601501465,satimage
IPS,0.0008537150299755817,0.00033211708068847656,vehicle
DM,0.007351899790606474,0.0016794204711914062,vehicle
DR,0.0006508748118565148,0.0004780292510986328,vehicle
\ensuremath{\tt OCV_{DM}},0.007351899790606474,0.07921886444091797,vehicle
IPS,2.2327928237863928e-05,0.0004627704620361328,yeast
DM,0.0009506722544695677,0.0031349658966064453,yeast
DR,9.558457564048993e-06,0.0007317066192626953,yeast
\ensuremath{\tt OCV_{DM}},0.0009506722544695677,0.10629796981811523,yeast
IPS,0.0005024454904916538,0.0003292560577392578,ecoli
DM,4.7424415227878874e-05,0.0018813610076904297,ecoli
DR,0.0035394739181384563,0.0005078315734863281,ecoli
\ensuremath{\tt OCV_{DM}},4.7424415227878874e-05,0.06511092185974121,ecoli
IPS,0.015014867159417668,0.0002892017364501953,glass
DM,0.050370398693990716,0.0022830963134765625,glass
DR,0.05044387265142198,0.0005128383636474609,glass
\ensuremath{\tt OCV_{DM}},0.015014867159417668,0.07665824890136719,glass
IPS,0.0022099881819569104,0.011812686920166016,letter
DM,0.14400367221599492,0.024189233779907227,letter
DR,0.00027936009027812274,0.015903711318969727,letter
\ensuremath{\tt OCV_{DM}},0.14400367221599492,0.8644912242889404,letter
IPS,1.0317063762478336e-05,0.0016622543334960938,optdigits
DM,0.016445250574549264,0.009708642959594727,optdigits
DR,0.00019931339841015573,0.0056018829345703125,optdigits
\ensuremath{\tt OCV_{DM}},0.016445250574549264,0.2891840934753418,optdigits
IPS,0.0014690491178920514,0.0011587142944335938,page-blocks
DM,0.0015385948581347884,0.003686189651489258,page-blocks
DR,7.902782059735339e-07,0.001613616943359375,page-blocks
\ensuremath{\tt OCV_{DM}},0.0015385948581347884,0.11948108673095703,page-blocks
IPS,0.0002553375858020857,0.0020279884338378906,pendigits
DM,0.044497304130913094,0.006673574447631836,pendigits
DR,1.5321619747955749e-06,0.003693103790283203,pendigits
\ensuremath{\tt OCV_{DM}},0.044497304130913094,0.24387741088867188,pendigits
IPS,0.00044805352802907604,0.001194000244140625,satimage
DM,0.020015753803960253,0.004233598709106445,satimage
DR,0.0005218028193347317,0.0025773048400878906,satimage
\ensuremath{\tt OCV_{DM}},0.020015753803960253,0.1758115291595459,satimage
IPS,0.0024181544925067516,0.00032138824462890625,vehicle
DM,0.005109342449849315,0.001628875732421875,vehicle
DR,1.25591105970995e-05,0.0005698204040527344,vehicle
\ensuremath{\tt OCV_{DM}},0.005109342449849315,0.07499957084655762,vehicle
IPS,0.00013271051717947925,0.0005421638488769531,yeast
DM,1.9995803761443127e-07,0.003330707550048828,yeast
DR,0.0006034602313285039,0.0009067058563232422,yeast
\ensuremath{\tt OCV_{DM}},1.9995803761443127e-07,0.10105180740356445,yeast
IPS,0.001802328789190213,0.00029277801513671875,ecoli
DM,0.0012776661483805381,0.0023953914642333984,ecoli
DR,0.0004541250386617282,0.0006234645843505859,ecoli
\ensuremath{\tt OCV_{DM}},0.0012776661483805381,0.07311725616455078,ecoli
IPS,0.0014212984077062259,0.00024700164794921875,glass
DM,0.001445148737310415,0.002021312713623047,glass
DR,0.0033192001828030323,0.0004177093505859375,glass
\ensuremath{\tt OCV_{DM}},0.0014212984077062259,0.07900238037109375,glass
IPS,2.3018574892507893e-06,0.013203859329223633,letter
DM,0.14412991337528544,0.025760173797607422,letter
DR,0.00045529340817582816,0.0201108455657959,letter
\ensuremath{\tt OCV_{DM}},0.14412991337528544,0.7262587547302246,letter
IPS,0.0014554603128341121,0.0016031265258789062,optdigits
DM,0.01682377597457768,0.010927677154541016,optdigits
DR,0.00020067723075904074,0.004950284957885742,optdigits
\ensuremath{\tt OCV_{DM}},0.01682377597457768,0.27831268310546875,optdigits
IPS,0.0003988060925244437,0.0012047290802001953,page-blocks
DM,0.0017473651795732925,0.00293731689453125,page-blocks
DR,1.3720694342615977e-05,0.0013682842254638672,page-blocks
\ensuremath{\tt OCV_{DM}},0.0017473651795732925,0.13900279998779297,page-blocks
IPS,0.0007310355173241446,0.002537250518798828,pendigits
DM,0.048197195023791835,0.011318445205688477,pendigits
DR,0.00039413529382999776,0.0048902034759521484,pendigits
\ensuremath{\tt OCV_{DM}},0.048197195023791835,0.2745213508605957,pendigits
IPS,0.001395195495277289,0.001135110855102539,satimage
DM,0.015640928039607878,0.0039899349212646484,satimage
DR,2.0616848304324862e-08,0.0019881725311279297,satimage
\ensuremath{\tt OCV_{DM}},0.015640928039607878,0.19323968887329102,satimage
IPS,0.0006186004332094943,0.0004093647003173828,vehicle
DM,0.002770412400692367,0.002080678939819336,vehicle
DR,0.000439129445766698,0.0006046295166015625,vehicle
\ensuremath{\tt OCV_{DM}},0.002770412400692367,0.08514595031738281,vehicle
IPS,1.187547477609484e-05,0.0005249977111816406,yeast
DM,0.00019200974641463598,0.0036580562591552734,yeast
DR,8.472338160184272e-06,0.0009284019470214844,yeast
\ensuremath{\tt OCV_{DM}},0.00019200974641463598,0.10396432876586914,yeast
IPS,0.011970531628512176,0.0004062652587890625,ecoli
DM,0.004761617645195287,0.002656698226928711,ecoli
DR,0.003130813327485488,0.0007238388061523438,ecoli
\ensuremath{\tt OCV_{DM}},0.004761617645195287,0.06881332397460938,ecoli
IPS,0.029693612745330184,0.0002510547637939453,glass
DM,0.00042060946015375306,0.0018286705017089844,glass
DR,0.0015387741519709633,0.00040531158447265625,glass
\ensuremath{\tt OCV_{DM}},0.029693612745330184,0.07310175895690918,glass
IPS,0.0005333813305819363,0.011447668075561523,letter
DM,0.14975622918946385,0.02500462532043457,letter
DR,1.0278826732191139e-07,0.016512632369995117,letter
\ensuremath{\tt OCV_{DM}},0.14975622918946385,0.6935369968414307,letter
IPS,6.0713983655966785e-05,0.0019881725311279297,optdigits
DM,0.017818545168652708,0.010537862777709961,optdigits
DR,0.0003826415867591489,0.004416227340698242,optdigits
\ensuremath{\tt OCV_{DM}},0.017818545168652708,0.32579588890075684,optdigits
IPS,0.00048238966937066535,0.0008883476257324219,page-blocks
DM,0.001498545839468791,0.0028488636016845703,page-blocks
DR,7.284710819738191e-05,0.0012252330780029297,page-blocks
\ensuremath{\tt OCV_{DM}},0.001498545839468791,0.11539244651794434,page-blocks
IPS,7.993934506519772e-07,0.0025665760040283203,pendigits
DM,0.04702980261227964,0.008803606033325195,pendigits
DR,0.0002547207884431935,0.00436091423034668,pendigits
\ensuremath{\tt OCV_{DM}},0.04702980261227964,0.2871088981628418,pendigits
IPS,0.00014043391521843769,0.0011894702911376953,satimage
DM,0.018128823845884767,0.00418543815612793,satimage
DR,9.224574037829037e-06,0.0019736289978027344,satimage
\ensuremath{\tt OCV_{DM}},0.018128823845884767,0.1792607307434082,satimage
IPS,0.001650947596765167,0.0003418922424316406,vehicle
DM,0.005728101206587496,0.0017781257629394531,vehicle
DR,0.0010949619729326723,0.0005021095275878906,vehicle
\ensuremath{\tt OCV_{DM}},0.005728101206587496,0.08702230453491211,vehicle
IPS,0.0021488499500279864,0.0005443096160888672,yeast
DM,0.00022047562994157295,0.0037186145782470703,yeast
DR,0.00024336862112752714,0.0009903907775878906,yeast
\ensuremath{\tt OCV_{DM}},0.00022047562994157295,0.1153254508972168,yeast
IPS,0.0015997459318562236,0.0002963542938232422,ecoli
DM,0.020581328888480528,0.0026373863220214844,ecoli
DR,0.010924025693773515,0.0005788803100585938,ecoli
\ensuremath{\tt OCV_{DM}},0.020581328888480528,0.06637787818908691,ecoli
IPS,0.00016048949197450444,0.00029659271240234375,glass
DM,0.04636390349498775,0.0021533966064453125,glass
DR,0.05380432884465426,0.0005395412445068359,glass
\ensuremath{\tt OCV_{DM}},0.05380432884465426,0.0731956958770752,glass
IPS,0.0010874299738996166,0.012069940567016602,letter
DM,0.1479694557788014,0.029022693634033203,letter
DR,0.001244984324196477,0.01446390151977539,letter
\ensuremath{\tt OCV_{DM}},0.1479694557788014,0.7872428894042969,letter
IPS,0.00015058712539818263,0.0013854503631591797,optdigits
DM,0.01689605165145164,0.0076029300689697266,optdigits
DR,1.8347694302725524e-05,0.005339622497558594,optdigits
\ensuremath{\tt OCV_{DM}},0.01689605165145164,0.28829169273376465,optdigits
IPS,0.00020434829494052226,0.0009129047393798828,page-blocks
DM,0.0006121708857740129,0.0027806758880615234,page-blocks
DR,5.6594517608439905e-06,0.0012412071228027344,page-blocks
\ensuremath{\tt OCV_{DM}},0.0006121708857740129,0.1332108974456787,page-blocks
IPS,0.0021621410331461297,0.002122163772583008,pendigits
DM,0.04974051593250988,0.006852626800537109,pendigits
DR,2.6284713321436632e-06,0.0036835670471191406,pendigits
\ensuremath{\tt OCV_{DM}},0.04974051593250988,0.26604318618774414,pendigits
IPS,1.660290343712009e-05,0.0011725425720214844,satimage
DM,0.018063114537258118,0.0040242671966552734,satimage
DR,4.6771358926898765e-05,0.0021736621856689453,satimage
\ensuremath{\tt OCV_{DM}},0.018063114537258118,0.18224215507507324,satimage
IPS,1.9189624304524363e-05,0.00038313865661621094,vehicle
DM,0.010772057725579369,0.0021517276763916016,vehicle
DR,0.0007640879186640175,0.0006718635559082031,vehicle
\ensuremath{\tt OCV_{DM}},0.010772057725579369,0.09507536888122559,vehicle
IPS,0.0008006062450124763,0.0005462169647216797,yeast
DM,0.005709908428955925,0.0037758350372314453,yeast
DR,0.0012741002223704335,0.0009427070617675781,yeast
\ensuremath{\tt OCV_{DM}},0.005709908428955925,0.10313796997070312,yeast
IPS,0.008163745142897517,0.0003337860107421875,ecoli
DM,0.001716311794055393,0.002668619155883789,ecoli
DR,5.29156599367373e-05,0.0008485317230224609,ecoli
\ensuremath{\tt OCV_{DM}},0.001716311794055393,0.13373231887817383,ecoli
IPS,0.010311036791819682,0.00029277801513671875,glass
DM,0.08005374564190933,0.0023326873779296875,glass
DR,0.0779683297484686,0.0005049705505371094,glass
\ensuremath{\tt OCV_{DM}},0.0779683297484686,0.08717179298400879,glass
IPS,0.0007082307875251508,0.009206771850585938,letter
DM,0.14411486368812007,0.023520946502685547,letter
DR,4.273454288550737e-05,0.012657880783081055,letter
\ensuremath{\tt OCV_{DM}},0.14411486368812007,0.6740036010742188,letter
IPS,0.0005783964788784157,0.0017616748809814453,optdigits
DM,0.020070415349654244,0.009300470352172852,optdigits
DR,0.0005533661591337538,0.004211902618408203,optdigits
\ensuremath{\tt OCV_{DM}},0.020070415349654244,0.2845799922943115,optdigits
IPS,0.0002265272597990032,0.0008902549743652344,page-blocks
DM,0.0017502885839115363,0.002608776092529297,page-blocks
DR,1.6787463811100724e-07,0.0012478828430175781,page-blocks
\ensuremath{\tt OCV_{DM}},0.0017502885839115363,0.1269209384918213,page-blocks
IPS,0.0011903687385882889,0.0024886131286621094,pendigits
DM,0.05174983589445643,0.008812427520751953,pendigits
DR,0.0002998923815575302,0.006345033645629883,pendigits
\ensuremath{\tt OCV_{DM}},0.05174983589445643,0.2941935062408447,pendigits
IPS,0.0004256166733485756,0.0013756752014160156,satimage
DM,0.013889121261170187,0.005140066146850586,satimage
DR,4.997573703206753e-07,0.0026845932006835938,satimage
\ensuremath{\tt OCV_{DM}},0.013889121261170187,0.17135930061340332,satimage
IPS,1.1262130091495057e-06,0.0004258155822753906,vehicle
DM,0.009731993839388095,0.002090930938720703,vehicle
DR,0.0011203085108536022,0.0005769729614257812,vehicle
\ensuremath{\tt OCV_{DM}},0.009731993839388095,0.081817626953125,vehicle
IPS,0.0021820441494739,0.0004487037658691406,yeast
DM,7.297291922684003e-07,0.0035920143127441406,yeast
DR,0.001995891684011053,0.0008375644683837891,yeast
\ensuremath{\tt OCV_{DM}},7.297291922684003e-07,0.11904501914978027,yeast
IPS,6.398227335101013e-05,0.0003533363342285156,ecoli
DM,0.0011625075309642191,0.0029485225677490234,ecoli
DR,4.685862995356142e-06,0.0005838871002197266,ecoli
\ensuremath{\tt OCV_{DM}},0.0011625075309642191,0.08603119850158691,ecoli
IPS,0.02341321029814257,0.0002548694610595703,glass
DM,0.02284877860504425,0.002171039581298828,glass
DR,0.024014462782661755,0.0005800724029541016,glass
\ensuremath{\tt OCV_{DM}},0.02284877860504425,0.08957934379577637,glass
IPS,0.002672567135441266,0.009471416473388672,letter
DM,0.15181932293079825,0.025040149688720703,letter
DR,0.0021367638483611884,0.017789363861083984,letter
\ensuremath{\tt OCV_{DM}},0.15181932293079825,0.7332112789154053,letter
IPS,2.9206850064173652e-05,0.0014052391052246094,optdigits
DM,0.016145689339018506,0.0070362091064453125,optdigits
DR,4.175865716659161e-05,0.003208160400390625,optdigits
\ensuremath{\tt OCV_{DM}},0.016145689339018506,0.30436015129089355,optdigits
IPS,0.00013915035240638345,0.0014078617095947266,page-blocks
DM,0.0015573271427188218,0.003568887710571289,page-blocks
DR,3.852402817286508e-06,0.0015888214111328125,page-blocks
\ensuremath{\tt OCV_{DM}},0.0015573271427188218,0.1374342441558838,page-blocks
IPS,0.0003528958128736286,0.0020895004272460938,pendigits
DM,0.048335669302111105,0.008523702621459961,pendigits
DR,0.0002952127972909535,0.005202293395996094,pendigits
\ensuremath{\tt OCV_{DM}},0.048335669302111105,0.29190993309020996,pendigits
IPS,0.0045100614509819125,0.0013256072998046875,satimage
DM,0.012756725495452375,0.0050983428955078125,satimage
DR,0.00011622634617048462,0.002620697021484375,satimage
\ensuremath{\tt OCV_{DM}},0.012756725495452375,0.1797780990600586,satimage
IPS,0.0004956998158324212,0.0003173351287841797,vehicle
DM,0.006144981134626587,0.001714944839477539,vehicle
DR,0.0015565594889700104,0.00046896934509277344,vehicle
\ensuremath{\tt OCV_{DM}},0.006144981134626587,0.07625532150268555,vehicle
IPS,0.006849712848432679,0.00043892860412597656,yeast
DM,0.0001400182041758773,0.0026273727416992188,yeast
DR,0.0020136687121519244,0.0007119178771972656,yeast
\ensuremath{\tt OCV_{DM}},0.0001400182041758773,0.12662100791931152,yeast
IPS,0.02402967298650657,0.00032591819763183594,ecoli
DM,0.007339071122040922,0.002031087875366211,ecoli
DR,0.004165968608110222,0.0004467964172363281,ecoli
\ensuremath{\tt OCV_{DM}},0.007339071122040922,0.05269026756286621,ecoli
IPS,0.0003126243791074639,0.0002715587615966797,glass
DM,0.03454591892650815,0.0013320446014404297,glass
DR,0.016662093201473518,0.00036716461181640625,glass
\ensuremath{\tt OCV_{DM}},0.016662093201473518,0.055971622467041016,glass
IPS,0.00012034855460671723,0.013940811157226562,letter
DM,0.1409187292031125,0.02657318115234375,letter
DR,9.31426695771964e-06,0.015146017074584961,letter
\ensuremath{\tt OCV_{DM}},0.1409187292031125,0.8225579261779785,letter
IPS,8.180922168720556e-05,0.0015604496002197266,optdigits
DM,0.020440764289462805,0.00818490982055664,optdigits
DR,0.0004351396966294191,0.0034122467041015625,optdigits
\ensuremath{\tt OCV_{DM}},0.020440764289462805,0.2854130268096924,optdigits
IPS,0.0001651712159404857,0.0009670257568359375,page-blocks
DM,0.0006616511351618932,0.0029480457305908203,page-blocks
DR,3.883100237519055e-05,0.0016341209411621094,page-blocks
\ensuremath{\tt OCV_{DM}},0.0006616511351618932,0.1300344467163086,page-blocks
IPS,0.001026663411186895,0.002115488052368164,pendigits
DM,0.05653242292140403,0.007459163665771484,pendigits
DR,0.0007649811723827541,0.004397153854370117,pendigits
\ensuremath{\tt OCV_{DM}},0.05653242292140403,0.3010892868041992,pendigits
IPS,2.420746138561403e-06,0.0011515617370605469,satimage
DM,0.014641081938524982,0.004213809967041016,satimage
DR,0.00015562096711522035,0.002063274383544922,satimage
\ensuremath{\tt OCV_{DM}},0.014641081938524982,0.19008135795593262,satimage
IPS,0.0031101875691990654,0.00032210350036621094,vehicle
DM,0.0012732667083426004,0.0016331672668457031,vehicle
DR,0.0002548260049616551,0.0004734992980957031,vehicle
\ensuremath{\tt OCV_{DM}},0.0012732667083426004,0.08146929740905762,vehicle
IPS,0.0067501429633213695,0.0005402565002441406,yeast
DM,3.277245191587461e-05,0.0038728713989257812,yeast
DR,0.0019774855983156463,0.0009431838989257812,yeast
\ensuremath{\tt OCV_{DM}},3.277245191587461e-05,0.12501120567321777,yeast
IPS,0.005822853221741124,0.0003464221954345703,ecoli
DM,0.006749947604840857,0.0024919509887695312,ecoli
DR,0.0011549395698787618,0.0006260871887207031,ecoli
\ensuremath{\tt OCV_{DM}},0.006749947604840857,0.0686790943145752,ecoli
IPS,0.0014032003339063588,0.00032830238342285156,glass
DM,8.363550889535848e-06,0.0022819042205810547,glass
DR,0.0012725923145688201,0.0005047321319580078,glass
\ensuremath{\tt OCV_{DM}},0.0012725923145688201,0.07700705528259277,glass
IPS,9.71682920365517e-06,0.011136293411254883,letter
DM,0.14575129821989402,0.026726722717285156,letter
DR,0.00033632650502298076,0.017887353897094727,letter
\ensuremath{\tt OCV_{DM}},0.14575129821989402,0.7249608039855957,letter
IPS,0.00011727363063381009,0.0016579627990722656,optdigits
DM,0.020368820836936214,0.00905752182006836,optdigits
DR,0.000993457024865617,0.004067897796630859,optdigits
\ensuremath{\tt OCV_{DM}},0.020368820836936214,0.2864201068878174,optdigits
IPS,4.457660802530481e-05,0.0009243488311767578,page-blocks
