Estimator,MSE,seconds,dataset.kwargs.dataset
DM,0.0002917409233003,0.002145767211914,glass
DR,0.0003978985524826,0.0105133056640625,glass
\ensuremath{\tt OCV_{IPS}},1.3870163337401424e-05,0.1999697685241699,glass
\ensuremath{\tt OCV_{DR}},1.3870163337401424e-05,0.4657957553863525,glass
\textsc{Slope},0.0002917409233003,0.0085847377777099,glass
\ensuremath{\tt PAS{\text -}IF},1.3870163337401424e-05,5.47299599647522,glass
IPS,3.56124863555338e-08,0.0766417980194091,letter
DM,0.0010446612485648,0.1017963886260986,letter
DR,1.43898334243811e-06,0.1344103813171386,letter
\ensuremath{\tt OCV_{IPS}},3.56124863555338e-08,3.313901901245117,letter
\ensuremath{\tt OCV_{DR}},3.56124863555338e-08,5.344354152679443,letter
\textsc{Slope},1.43898334243811e-06,0.2878670692443847,letter
\ensuremath{\tt PAS{\text -}IF},0.0010446612485648,45.2265202999115,letter
IPS,1.743306780870865e-07,0.0026941299438476,optdigits
DM,0.0016826868893354,0.0741822719573974,optdigits
DR,9.112638964298793e-05,0.0256788730621337,optdigits
\ensuremath{\tt OCV_{IPS}},1.743306780870865e-07,1.977508544921875,optdigits
\ensuremath{\tt OCV_{DR}},1.743306780870865e-07,4.382018089294434,optdigits
\textsc{Slope},1.743306780870865e-07,0.0474531650543212,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0016826868893354,24.911055326461792,optdigits
IPS,5.364499646204414e-07,0.0035805702209472,page-blocks
DM,8.0873443245748e-05,0.0039987564086914,page-blocks
DR,5.974418432964253e-05,0.0086338520050048,page-blocks
\ensuremath{\tt OCV_{IPS}},5.364499646204414e-07,0.5331683158874512,page-blocks
\ensuremath{\tt OCV_{DR}},5.364499646204414e-07,0.8595805168151855,page-blocks
\textsc{Slope},8.0873443245748e-05,0.0210309028625488,page-blocks
\ensuremath{\tt PAS{\text -}IF},8.0873443245748e-05,24.890028715133667,page-blocks
IPS,3.309711727690361e-07,0.016132116317749,pendigits
DM,0.0036499367772422,0.0332133769989013,pendigits
DR,4.0831116617495096e-05,0.0299417972564697,pendigits
\ensuremath{\tt OCV_{IPS}},3.309711727690361e-07,1.1546928882598877,pendigits
\ensuremath{\tt OCV_{DR}},3.309711727690361e-07,1.915619850158692,pendigits
\textsc{Slope},4.0831116617495096e-05,0.0889065265655517,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0036499367772422,21.62024998664856,pendigits
IPS,1.436358427526578e-06,0.0032658576965332,satimage
DM,0.0032147379286838,0.0119590759277343,satimage
DR,3.190634268145756e-07,0.0075535774230957,satimage
\ensuremath{\tt OCV_{IPS}},1.436358427526578e-06,0.4794449806213379,satimage
\ensuremath{\tt OCV_{DR}},1.436358427526578e-06,1.0499083995819092,satimage
\textsc{Slope},3.190634268145756e-07,0.0499882698059082,satimage
\ensuremath{\tt PAS{\text -}IF},0.0032147379286838,20.665748596191406,satimage
IPS,1.33650246906607e-05,0.0013964176177978,vehicle
DM,0.0059847734797535,0.0097792148590087,vehicle
DR,0.0003441015744211,0.0187273025512695,vehicle
\ensuremath{\tt OCV_{IPS}},0.0003441015744211,0.2603528499603271,vehicle
\ensuremath{\tt OCV_{DR}},1.33650246906607e-05,0.5156440734863281,vehicle
\textsc{Slope},0.0003441015744211,0.0120000839233398,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0059847734797535,7.644099235534668,vehicle
IPS,6.913486756121772e-06,0.0061228275299072,yeast
DM,7.768550167339228e-05,0.0074596405029296,yeast
DR,5.6058677661912e-05,0.0314600467681884,yeast
\ensuremath{\tt OCV_{IPS}},6.913486756121772e-06,0.531975507736206,yeast
\ensuremath{\tt OCV_{DR}},6.913486756121772e-06,1.0117125511169434,yeast
\textsc{Slope},7.768550167339228e-05,0.0191361904144287,yeast
\ensuremath{\tt PAS{\text -}IF},7.768550167339228e-05,14.377252101898192,yeast
IPS,7.057965427701159e-06,0.0054752826690673,ecoli
DM,1.6853966776433847e-05,0.0021655559539794,ecoli
DR,1.7909671362503762e-05,0.0113308429718017,ecoli
\ensuremath{\tt OCV_{IPS}},7.057965427701159e-06,0.2015669345855713,ecoli
\ensuremath{\tt OCV_{DR}},1.6853966776433847e-05,0.3183567523956299,ecoli
\textsc{Slope},1.6853966776433847e-05,0.0037713050842285,ecoli
\ensuremath{\tt PAS{\text -}IF},7.057965427701159e-06,9.17586064338684,ecoli
IPS,0.0001135953263067,0.0009200572967529,glass
DM,0.0004495535753601,0.0026576519012451,glass
DR,0.0011005408560256,0.0088133811950683,glass
\ensuremath{\tt OCV_{IPS}},0.0001135953263067,0.3142523765563965,glass
\ensuremath{\tt OCV_{DR}},0.0001135953263067,0.5431995391845703,glass
\textsc{Slope},0.0004495535753601,0.0056433677673339,glass
\ensuremath{\tt PAS{\text -}IF},0.0001135953263067,4.862784385681152,glass
IPS,3.424474130515973e-07,0.0572817325592041,letter
DM,0.0010752110443414,0.0784478187561035,letter
DR,3.430146238053934e-06,0.1007826328277587,letter
\ensuremath{\tt OCV_{IPS}},3.424474130515973e-07,3.808364391326904,letter
\ensuremath{\tt OCV_{DR}},3.424474130515973e-07,3.804318189620972,letter
